report#,token
195,","
195,depok
195,.
195,bersama
195,ini
195,","
195,saya
195,mewakili
195,warga
195,di
195,sekitar
195,jalan
195,margonda
195,raya
195,","
195,khususnya
195,wilayah
195,jalan
195,al
195,fukron
195,","
195,jalan
195,kober
195,dan
195,jalan
195,h.
195,mahali
195,","
195,membutuhkan
195,lampu
195,bagi
195,penyeberang
195,jalan
195,","
195,marka
195,jalan
195,","
195,rambu
195,zebra
195,cross
195,","
195,pita
195,kejut
195,(
195,speed
195,trap
195,)
195,yang
195,lebih
195,baik
195,dan
195,terlihat
195,jelas
195,bagi
195,pengendara
195,kendarqan
195,bermotor
195,di
195,area
195,tersebut
195,","
195,dikarenakan
195,beberapa
195,hal
195,yang
195,kami
195,anggap
195,penting
195,","
195,antara
195,lain
195,:
195,1.
195,sering
195,terjadi
195,tabrakan
195,antara
195,penyeberang
195,jalan
195,dan
195,kendaraan
195,","
195,khususnya
195,motor
195,.
195,2.
195,volume
195,kendaraan
195,yang
195,melintas
195,sangat
195,banyak
195,dan
195,melaju
195,dengan
195,cepat
195,","
195,walau
195,sudah
195,ada
195,garis
195,penyebrangan
195,(
195,yang
195,tidak
195,disertai
195,lampu
195,bagi
195,penyeberang
195,jalan
195,)
195,.
195,3.
195,banyak
195,nya
195,pengguna
195,zebra
195,cross
195,di
195,area
195,tersebut
195,","
195,karena
195,posisi
195,jpo
195,(
195,jembatan
195,penyeberangan
195,orang
195,)
195,berada
195,di
195,posisi
195,agak
195,jauh
195,.
195,4.
195,dalam
195,1
195,bulan
195,terdapat
195,minimal
195,6
195,kejadian
195,tabrakan
195,antara
195,penyeberang
195,&
195,pengendara
195,motor
195,.
195,5.
195,zebra
195,cross
195,merupakan
195,objek
195,umum
195,yang
195,vital
195,bagi
195,warga
195,dan
195,mahasiswa
195,universitas
195,indonesia
195,dan
195,gunadharma
195,yang
195,kebanyakan
195,bermukim
195,di
195,daerah
195,tersebut
195,","
195,sepanjang
195,hari
195,.
195,demikian
195,laporan
195,dan
195,permohonan
195,kami
195,agar
195,dapat
195,di
195,tindak
195,lanjuti
195,oleh
195,pihak-pihak
195,terkait
195,demi
195,keselamatan
195,pemakai
195,jalan
195,dan
195,menghindari
195,jatuhnya
195,korban
195,kecelakaan
195,di
195,area
195,tersebut
195,.
195,atas
195,perhatian
195,dan
195,kerjasamanya
195,","
195,kami
195,warga
195,setempat
195,mengucapkan
195,terima
195,kasih
195,.
195,hormat
195,kami
195,","
195,warga
195,setempat
195,.
195,posisi
195,lokasi
195,jalan
195,.
195,margonda
195,raya
195,","
195,pondok
195,cina
195,","
195,beji
195,","
195,kota
195,depok
195,","
195,jawa
195,barat
195,16424
195,https
195,:
195,//goo.gl/maps/hr1ofnkiqad2
196,tolong
196,dibetulkan
196,saluran
196,kabel
196,induk
196,ke
196,konsumen
196,melalui
196,atap
196,rumah
196,mertua
196,saya
196,yang
196,terkelupas
196,dan
196,dapat
196,berdampak
196,kebakaran
196,karena
196,konslet
196,kabel.pelanggan
196,atas
196,nama
196,bp.suherman
196,jl.rawa
196,kuning
196,rt.06
196,.
196,rw.16
196,pulogebang
196,cakung
196,.
196,mohon
196,secepatnya
196,karena
196,musim
196,hujan
196,takut
196,terjadi
196,kebocoran
196,arus
196,listrik
196,kesekitar
196,dan
196,arus
196,menyengat
196,warga
196,sekitar
196,.
197,telah
197,terjadi
197,kebakaran
197,sebuah
197,rumah
197,milik
197,pak
197,kosim
197,yang
197,beralamat
197,di
197,kp.mulyajaya
197,rt001/12
197,desa.cisaga
197,kec.cisaga
197,kab.ciamis
197,yang
197,menghanguskan
197,semua
197,barang
197,beserta
197,isinya
197,yang
197,di
197,duga
197,akibat
197,konsleting
197,listrik
197,","
197,dan
197,sekarang
197,tidak
197,mempunyai
197,tempat
197,tinggal
197,dan
197,belum
197,ada
197,bantuan
197,dari
197,pihak
197,pemerintah.tolong
197,segara
197,di
197,bantu
197,!
197,!
198,kepada
198,yang
198,terhormat
198,.
198,pemerintah
198,provinsi
198,dki
198,jakarta
198,.
198,saya
198,orang
198,tua
198,murid
198,di
198,sekolah
198,dasar
198,negeri
198,semanan
198,05
198,pagi
198,","
198,kalideres
198,","
198,jakarta
198,barat
198,","
198,saat
198,ini
198,anak
198,saya
198,duduk
198,di
198,kelas
198,iib
198,","
198,beberapa
198,kali
198,anak
198,saya
198,mengalami
198,kekerasan
198,fisik
198,yang
198,dilakukan
198,guru
198,kelas
198,iib
198,(
198,ibu
198,lina
198,)
198,.
198,mohon
198,sekiranya
198,agar
198,pihak
198,yang
198,berwenang
198,untuk
198,menegur/
198,menindak
198,tegas
198,guru
198,tersebut
198,.
198,mohon
198,dinas
198,terkait
198,untuk
198,menindaklanjutinya
198,.
198,terima
198,kasih
198,.
199,yang
199,terhormat
199,.
199,dinas
199,pekerjaan
199,umum
199,kota
199,bandung
199,","
199,informasi
199,","
199,lampu
199,pju
199,di
199,jalan
199,sersan
199,sodik.dan
199,jl.pada
199,asih
199,ada
199,8
199,titik
199,mati
199,kabel
199,kena
199,pohon
199,tumbang
199,.
199,terima
199,kasih
199,.
199,terima
199,kasih
199,tolong
199,segera
199,karena
199,kabelnya
199,takut
199,kena
199,anak.2
199,","
199,maaf
199,lokasi
199,rw.03
199,kelurahan
199,isola
199,kec.sukasari
199,.
199,mohon
199,ditindaklanjuti
199,","
199,terima
199,kasih
200,halomasjekek
200,jadi
200,begini
200,","
200,beberapa
200,hari
200,yang
200,lalu
200,terjadi
200,tawuran
200,antar
200,2
200,perguruan
200,bela
200,diri
200,di
200,daerah
200,slogohimo
200,yang
200,meresahkan
200,banyak
200,warga
200,.
200,saya
200,merasa
200,terganggu
200,dengan
200,kejadian
200,ini
200,dan
200,aktivitas
200,sehari
200,hari
200,terganggu
200,.
200,melihat
200,peristiwa
200,seperti
200,itu
200,yang
200,mana
200,bukan
200,baru
200,kali
200,pertama
200,terjadi
200,sebaiknya
200,segera
200,diberikan
200,ketegasan
200,kepada
200,perguruan
200,bela
200,diri
200,tersebut
200,atau
200,mungkin
200,seluruh
200,perguruan
200,bela
200,diri
200,di
200,wilayah
200,wonogiri
200,agar
200,peristiwa
200,semacam
200,itu
200,tidak
200,terjadi
200,lagi
200,.
201,halo
201,","
201,selamat
201,pagi/siang
201,atau
201,malam
201,","
201,saya
201,ingin
201,melaporkan
201,mengenai
201,banjir
201,yang
201,melanda
201,kota
201,bekasi.tolong
201,pemko
201,bekasi
201,untuk
201,mengatasi
201,banjir
201,ini
201,","
201,karena
201,hampir
201,setiap
201,tahun
201,selalu
201,terjadi
201,banjir.tolong
201,segera
201,ditindaklanjuti
201,kembali
201,karena
201,setiap
201,hujan
201,deras
201,","
201,kami
201,warga
201,bekasi
201,langsung
201,was-was.sekian
201,terima
201,kasih
202,yt
202,.
202,kepolisian
202,republik
202,indonesia
202,petanyaan
202,yang
202,akan
202,saya
202,ajukan
202,sederhana
202,","
202,mana
202,bukti
202,telah
202,reformasi
202,birokrasi
202,yang
202,menggagas
202,trust
202,building
202,?
202,fakta
202,dilapangan
202,bahwa
202,pada
202,tanggal
202,16
202,januari
202,2014
202,","
202,pukul
202,22.30
202,wib
202,","
202,saya
202,diperlakukan
202,tidak
202,wajar
202,oleh
202,seorang
202,oknum
202,polisi
202,yang
202,berjaga
202,di
202,lampu
202,merah
202,pertanian
202,.
202,saya
202,mengakui
202,bahwa
202,saya
202,salah
202,dengan
202,melakukan
202,pelanggaran
202,jalur
202,.
202,akan
202,tetapi
202,perlakuan
202,yang
202,diberikan
202,oleh
202,oknum
202,petugas
202,tersebut
202,bahkan
202,menendang
202,kendaraan
202,saya
202,(
202,motor
202,)
202,.
202,saya
202,tidak
202,terima
202,","
202,lalu
202,saya
202,menyampaikan
202,kepada
202,oknum
202,tersebut
202,namun
202,saya
202,diberi
202,ancaman
202,akan
202,dipukul
202,.
202,yang
202,penting
202,maksud
202,saya
202,adalah
202,apabila
202,saya
202,salah
202,bukti
202,pelanggaran
202,saja
202,tanpa
202,menggunakan
202,kekerasan
202,.
202,hal
202,ini
202,karena
202,ditengah-tengah
202,membangun
202,kepercayaan
202,masyarakat
202,","
202,etika
202,bermasyarakat
202,sangat
202,diperlukan
202,","
202,terlebih
202,banyak
202,kejadian
202,teror
202,yang
202,menimpa
202,institusi
202,kepolisian
202,","
202,seperti
202,aksi
202,penembakan
202,polisi
202,.
202,mohon
202,agar
202,pelayanan
202,polisi
202,diperbaiki
202,.
202,terima
202,kasih
202,.
203,pak
203,","
203,pohon-pohon
203,milik
203,dinas
203,pertamanan
203,kota
203,semarang
203,","
203,di
203,dpn
203,rumah
203,saya
203,","
203,ambruk
203,dan
203,mengenai
203,rumah
203,saya
203,.
203,tolong
203,segera
203,dibersihkan
203,.
203,rumah
203,saya
203,di
203,jalan
203,telaga
203,bodas
203,raya
203,47a
203,","
203,kantor
203,notaris
203,ppat
203,kota
203,semarang
203,mohammad
203,turman
204,mohon
204,bantuannya
204,untuk
204,memperbaiki
204,jalan
204,di
204,daerah
204,bekasi
204,.
204,tepatya
204,daerah
204,babelan
204,","
204,di
204,sepanjang
204,polsek
204,babelan
204,","
204,pasar
204,babelan
204,","
204,warung
204,ayu
204,hingga
204,depan
204,rumah
204,sakit
204,tiara
204,.
204,sudah
204,banyak
204,sekali
204,korban
204,kecelakaan
204,karena
204,banyak
204,lubang
204,.
204,kami
204,mohon
204,kebijaksanaan
204,dari
204,sudin
204,bina
204,marga
204,bekasi
204,utara
204,untuk
204,segera
204,memperbaiki
204,","
204,karena
204,itu
204,adalah
204,akses
204,utama
204,ke
204,beberapa
204,sekolah
204,.
204,jalan
204,rusak
204,karena
204,setiap
204,hari
204,di
204,lalui
204,truk
204,bermuatan
204,pasir/
204,tanah
204,.
204,truck
204,dari
204,pertamina
204,juga
204,melalui
204,jalan
204,ini
204,.
204,apakah
204,dimungkinkan
204,jika
204,pihak
204,pertamina
204,juga
204,bertanggung
204,jawab
204,dalam
204,perbaikan
204,jalan
204,ini
204,.
204,mohon
204,arahan
204,dan
204,tanggapannya
204,.
205,terkait
205,tawuran
205,yang
205,mulai
205,terjadi
205,kembali
205,dan
205,hampir
205,tiap
205,mlm
205,sekitar
205,jam
205,3
205,smpe
205,menjelang
205,subuh
205,di
205,jl.warakas
205,gg.21
205,kel.warakas
205,tg.priok
206,lapor
206,hendi
206,.
206,ada
206,pohon
206,tumbang
206,di
206,jalan
206,hasanudin
206,","
206,akses
206,menuju
206,&
206,keluar
206,hasanudin
206,mcet
206,.
206,lokasi
206,dkt
206,dg
206,nasi
206,goreng
206,padang
206,.
206,mohon
206,sgra
206,ditindak
206,lnjuti
206,.
206,trimakasih
207,tolong
207,tertibkan
207,anak-anak
207,liar
207,yang
207,setiap
207,malam
207,nongkrong
207,di
207,jalan
207,pekojan
207,2
207,no.5a
207,","
207,rt.08
207,","
207,dekat
207,pos
207,pertahanan
207,sipil
207,rw.06
207,tambora
207,","
207,jakarta
207,barat
207,","
207,.
207,sering
207,ribut
207,sampai
207,larut
207,malam
207,","
207,bikin
207,masalah
207,keamanan
207,&
207,ketertiban
207,","
207,mengganggu
207,pengguna
207,jalan
207,.
208,kepada
208,yang
208,terhormat
208,kepala
208,dinas
208,pemberdayaan
208,perempuan
208,perlindungan
208,anak
208,dan
208,keluarga
208,berencana
208,","
208,kami
208,mau
208,bertanya
208,kami
208,menyampaikan
208,laporan
208,tindak
208,kekerasan
208,terhadap
208,anak
208,dan
208,perempuan
208,atau
208,kekerasan
208,yang
208,terjadi
208,dalam
208,rumah
208,tangga
208,.
208,terima
208,kasih
209,selamat
209,siang
209,pak..nama
209,saya
209,lucas..gini
209,pak
209,saya
209,kan
209,butuh
209,ambulan
209,karena
209,saya
209,menemukan
209,orang
209,terlantar
209,sedang
209,sekarat
209,sakit
209,pak..saya
209,sudah
209,hubungi
209,amselamat
209,siang
209,pak..nama
209,saya
209,lucas..gini
209,pak
209,saya
209,kan
209,butuh
209,ambulan
209,karena
209,saya
209,menemukan
209,orang
209,terlantar
209,sedang
209,sekarat
209,sakit
209,pak..saya
209,sudah
209,hubungi
209,ambulance
209,gawat
209,darurat
209,tapi
209,pihak
209,sana
209,tidak
209,bisa
209,proses
209,secepatnya
209,pak
209,sementara
209,di
209,persulit..tolong
209,pak
209,bantuannya
209,untuk
209,diproses
209,cepat..
210,kepada
210,yang
210,terhormat
210,.
210,pemerintah
210,provinsi
210,dki
210,jakarta
210,pemasangan
210,trafic
210,terang
210,/
210,zebra
210,cross
210,kami
210,dari
210,smk
210,pgri
210,39
210,serta
210,mewakili
210,warga
210,masyarakat
210,sekitar
210,kelurahan
210,.
210,penggilingan
210,","
210,kecamatan
210,.
210,cakung
210,.
210,tepatnya
210,jalan
210,.
210,i
210,gusti
210,ngurah
210,rai
210,rt.13/12
210,.
210,bahwa
210,kami
210,memohon
210,segera
210,dipasangkannya
210,lampu
210,tanda
210,hati-hati
210,dan
210,pembuatan
210,zebra
210,cross
210,atau
210,tanda
210,zona
210,sekolah
210,bagi
210,kendaraan
210,yang
210,melintas
210,di
210,depan
210,sekolah
210,kami
210,serta
210,bagi
210,warga
210,yang
210,ingin
210,menyebrang
210,jalan
210,","
210,karena
210,dari
210,peserta
210,didik
210,kami
210,sudah
210,menjadi
210,korban
210,kecelakaan
210,dalam
210,menyebrang
210,jalan
210,saat
210,pulang
210,sekolah
210,.
210,mohon
210,dengan
210,sangat
210,segera
210,di
210,tl
210,atas
210,laporan
210,kami
210,ini
210,.
210,segala
210,lokasi
210,dan
210,gambar
210,pengajuan
210,kami
210,","
210,kami
210,sertakan
210,dalam
210,laporan
210,ini
210,.
210,terima
210,kasih
211,saya
211,mau
211,melaporkan
211,sudah
211,seminggu
211,ini
211,debt
211,collector
211,kartu
211,kredit
211,cimb
211,niaga
211,a/n
211,rio
211,dengan
211,banyak
211,nomor
211,yang
211,berbeda-beda
211,sudah
211,menelepon/
211,meneror
211,kepada
211,orang
211,yang
211,tidak
211,ada
211,hubungan
211,dengan
211,nasabah
211,dengan
211,bicara
211,kasar
211,&
211,meminta
211,dibayarkan
211,tunggakannya
211,padahal
211,secara
211,formal
211,di
211,form
211,pengajuan
211,nama
211,orang
211,tersebut
211,tidak
211,dituliskan
211,dalam
211,kontak
211,darurat
211,&
211,tidak
211,ada
211,hubungan
211,keluarga
211,dengan
211,nasabah
211,yang
211,menunggak
211,.
211,sementara
211,wali
211,nasabah
211,yang
211,beretiket
211,baik
211,untuk
211,membayar
211,tunggakan
211,tidak
211,mau
211,di
211,hubungi
211,","
211,bahkan
211,menggangu
211,&
211,meneror
211,&
211,menggunakan
211,nada
211,mengancam
211,(
211,kekerasan
211,verbal
211,)
211,kepada
211,orang
211,lain
211,yang
211,tidak
211,mempunyai
211,tanggung
211,jawab
211,apapun
211,kepada
211,pihak
211,bank
211,maupun
211,nasabah
211,.
211,saya
211,lampirkan
211,capture
211,sms
211,saya
211,kepada
211,salah
211,satu
211,debt
211,collector
211,yang
211,meneror
211,teman
211,saya
211,tapi
211,sampai
211,saat
211,ini
211,tidak
211,diindahkan
211,sama
211,sekali
211,padahal
211,saya
211,sudah
211,menjalankan
211,kewajiban
211,saya
211,.
211,mohon
211,untuk
211,ditindak
211,lanjuti
211,pengaduan
211,saya
211,.
211,terima
211,kasih
211,.
212,pada
212,tanggal
212,25
212,juni
212,2020
212,terjadi
212,pohon
212,tumbang
212,di
212,jalan
212,raya
212,medan
212,tanjung
212,morawa
212,kamu
212,12.5
212,.gg
212,.
212,sukamulia
212,desa
212,bangun
212,sari
212,kec.tanjung
212,morawa
212,kab.deliserdang
212,sumut
212,20362
212,.
212,1
212,dahan
212,jatuh
212,ke
212,jalan
212,1
212,dahan
212,menjatuhi
212,rumah
212,warga.sdh
212,hubungin
212,pln
212,tapi
212,pihak
212,pln
212,informasi
212,bukan
212,kewenangan
212,mereka
212,saat
212,datang
212,kelokasi
212,.
212,disarankan
212,ke
212,pertamanan
212,pemerintah
212,daerah
212,.
212,sudah
212,lapor
212,ke
212,keplor
212,dan
212,desa
212,bahkan
212,tidak
212,tahu
212,no
212,kontak
212,dinas
212,terkait
212,.3
212,hari
212,ini
212,belum
212,ada
212,tindakan
212,dari
212,pihak
212,terkait
212,.
212,kami
212,sebagai
212,warga
212,sangat
212,khawatir
212,kalau
212,pohon
212,yang
212,ada
212,disepanjang
212,jalan
212,ini
212,sampai
212,tumbang
212,dan
212,mencederai
212,pengunan
212,jalan
212,atau
212,sampai
212,jatuh
212,korban
212,jiwa
212,.
213,yang
213,terhormat
213,.
213,dinas
213,tata
213,kota
213,bandung
213,mohon
213,maaf
213,","
213,saya
213,mohon
213,bantuan
213,atas
213,kasus
213,saya
213,.
213,kaca
213,mobil
213,saya
213,retak
213,parah
213,akibat
213,dahan
213,batang
213,pohon
213,di
213,dekat
213,perempatan
213,lampu
213,merah
213,dago
213,plaza
213,jl.djuanda
213,terjatuh
213,.
213,saya
213,dlm
213,keadaan
213,berhenti
213,karena
213,traffic
213,terang
213,.
213,saya
213,tidak
213,sempat
213,memfoto
213,kejadian
213,","
213,tapi
213,bisa
213,dilihat
213,di
213,cctv
213,.
213,kejadian
213,tadi
213,siang
213,menjelang
213,sore
213,tanggal
213,30
213,september
213,2018
213,sekitar
213,jam
213,3
213,sorean
213,.
213,tolong
213,bantuan
213,dari
213,dinas
213,tata
213,kota
213,untuk
213,kasus
213,saya
213,.
213,terima
213,kasih
213,.
213,nb
213,:
213,saya
213,lampirkan
213,foto
213,kondisi
213,kaca
213,mobil
213,saya
214,situs
214,ini
214,mohon
214,segera
214,di
214,blokir
214,karena
214,menampilkan
214,kekerasan
214,sadis
214,secara
214,visualmohon
214,segera
214,di
214,respon
214,.
214,terima
214,kasih
215,selamat
215,malam
215,","
215,saya
215,mukminin
215,","
215,dsn
215,kedungpring
215,sooko
215,mojokerto
215,rt
215,3
215,rw
215,3
215,saya
215,mau
215,lapor
215,ada
215,pohon
215,yang
215,tumbang
215,mengenai
215,toko
215,kami
215,","
215,mohon
215,untuk
215,bisa
215,segera
215,dtindak
215,lanjuti
215,","
215,terima
215,kasih
215,.
216,saya
216,ingin
216,menyampaikan
216,informasi
216,kebakaran
216,lahan
216,hutan
216,","
216,pada
216,lokasi
216,sekitar
216,peta
216,dibawah
216,ini
216,:
216,https
216,:
216,//ww.google.com/maps/place/8°08'29.7
216,''
216,s+115°19'06.2
216,''
216,e/
216,di
216,"-8.1415834,115.3140125,16z/data="
216,!
216,4m5
216,!
216,3m4
216,!
216,1s0x0:0x0
216,!
216,8m2
216,!
216,3d-8.1415834
216,!
216,4d115.3183899
216,?
216,hl=en
216,disebutkan
216,lokasi
216,lain
216,ada
216,disekitar
216,gaia
216,oasis
216,.
216,saya
216,lampirkan
216,juga
216,video
216,yang
216,diambil
216,rekan
216,di
216,lapangan
216,.
217,``
217,provinsi
217,:
217,jawa
217,barat
217,.
217,kabupaten/kota
217,:
217,garut
217,.
217,kecamatan
217,:
217,cisompet
217,.
217,kelurahan/desa
217,:
217,cisompet
217,.
217,alamat
217,:
217,kp
217,.
217,cisompet
217,kaum
217,.
217,nama
217,diadukan
217,:
217,eman
217,sulaeman
217,.
217,kebakaran
217,2
217,buah
217,rumah
217,!
217,!
217,1.
217,rumah
217,bapak
217,eman
217,(
217,55
217,tahun
217,)
217,","
217,duda
217,yang
217,bekerja
217,sebagai
217,buruh
217,harian
217,dengan
217,tanggungan
217,6
217,orang
217,anak
217,(
217,piatu
217,)
217,","
217,4
217,diantaranya
217,masih
217,usia
217,sekolah
217,2.
217,rumah
217,ibu
217,ucu
217,armilah
217,(
217,48
217,tahun
217,)
217,","
217,janda
217,yang
217,bekerja
217,serabutan
217,yang
217,tinggal
217,bersama
217,anak
217,menantu
217,dan
217,cucunya
217,","
217,3
217,kepala
217,keluarga
217,dengan
217,jumlah
217,total
217,10
217,orang
217,dalam
217,1
217,rumah
217,.
218,pengamen
218,di
218,setopan
218,pasteur
218,","
218,bandung
218,bertindak
218,sangat
218,anarkis
218,.
218,saya
218,naik
218,motor
218,dari
218,pasir
218,kaliki
218,menuju
218,sukajadi
218,pada
218,tanggal
218,20
218,mei
218,2019
218,sekitar
218,jam
218,22.30
218,(
218,kemungkinan
218,besar
218,terekam
218,kamera
218,cctv
218,)
218,.
218,disitu
218,ada
218,pengamen
218,yang
218,memainkan
218,musik
218,.
218,kebetulan
218,saya
218,baru
218,sampai
218,dan
218,berhenti
218,kurang
218,lebih
218,3
218,detik
218,disetopan
218,tersebut
218,","
218,lalu
218,salah
218,seorang
218,pengamen
218,menghampiri
218,dan
218,memberi
218,saya
218,amplop
218,.
218,saya
218,menolak
218,tetapi
218,dia
218,memaksa
218,dan
218,melototi
218,saya
218,untuk
218,menerima
218,amplop
218,itu
218,lalu
218,saya
218,bilang
218,``
218,maaf
218,","
218,saya
218,baru
218,sampai
218,''
218,tidak
218,lama
218,pengamen
218,itu
218,mulai
218,kasar
218,memukul
218,helm
218,","
218,menjedukan
218,kepalanya
218,ke
218,helm
218,","
218,membuka
218,kaca
218,helm
218,","
218,berusaha
218,mengambil
218,kunci
218,motor
218,saya
218,","
218,berkata
218,kasar
218,dan
218,rasis
218,(
218,kamu
218,cina
218,!
218,cina
218,jangan
218,macam2
218,disini
218,!
218,)
218,.
218,temannya
218,yan
218,lain
218,datang
218,menghampiri
218,sama
218,berusaha
218,mengambil
218,kunci
218,motor
218,.
218,setelah
218,lampu
218,hijau
218,nyala
218,helm
218,saya
218,dipukul
218,lagi
218,sangat
218,keras
218,.
218,mohon
218,pengamen
218,pengamen
218,ini
218,ditindak
218,lanjuti
218,karena
218,sangat
218,meresahkan
218,.
218,terima
218,kasih
219,mohon
219,diinformasikan
219,nomor
219,telepon
219,dinas
219,pertamanan
219,kota
219,bandung
219,.
219,telepon
219,yang
219,tertera
219,pada
219,website
219,tidak
219,ada
219,yang
219,menjawab
219,.
219,kami
219,hendak
219,menyampaikan
219,keluhan
219,terkait
219,pohon
219,tumbang
219,di
219,sekitar
219,jalan
219,.
219,sunda
219,.
219,kemungkinan
219,akan
219,merusak
219,kendaraan
219,yang
219,parkir
219,.
219,terima
219,kasih
