report#,token,tag
73,14,B-TIME
73,september,I-TIME
73,2013,L-TIME
73,sekitar,B-TIME
73,jam,I-TIME
73,16,L-TIME
73,),O
73,terima,O
73,kasih,O
73,atas,O
73,perhatianya,O
73,.,O
74,saya,O
74,mau,O
74,melaporkan,O
74,ada,B-DESC
74,tawuran,I-DESC
74,warga,L-DESC
74,di,O
74,daerah,B-LOCATION
74,jakarta,I-LOCATION
74,pusat,L-LOCATION
74,",",O
74,tepat,O
74,nya,O
74,di,O
74,jalan,B-LOCATION
74,kampung,I-LOCATION
74,rawa,I-LOCATION
74,sawah,L-LOCATION
74,",",O
74,kelurahan,B-LOCATION
74,kampung,I-LOCATION
74,rawa,L-LOCATION
74,",",O
74,kecamatan,B-LOCATION
74,johar,I-LOCATION
74,baru,L-LOCATION
74,..,O
74,tawuran,O
74,ini,O
74,sudah,O
74,memakai,O
74,bom,B-WEAPON
74,molotov,L-WEAPON
74,dan,O
74,tombak,U-WEAPON
74,.,O
74,terima,O
74,kasih,O
75,yang,O
75,terhormat,O
75,",",O
75,kepolisian,O
75,republik,O
75,indonesia,O
75,",",O
75,saya,O
75,ingin,O
75,melaporkan,O
75,kejadian,O
75,pencopetan,B-DESC
75,hp,I-DESC
75,samsung,I-DESC
75,galaxy,I-DESC
75,mega,L-DESC
75,yang,O
75,terjadi,O
75,di,O
75,salah,O
75,satu,O
75,bus,B-LOCATION
75,transjakarta,L-LOCATION
75,.,O
75,kejadian,O
75,copet,O
75,tersebut,O
75,terjadi,O
75,pada,O
75,hari,B-TIME
75,selasa,L-TIME
75,tanggal,B-TIME
75,11,I-TIME
75,november,I-TIME
75,2014,L-TIME
75,pada,O
75,pukul,B-TIME
75,kurang,I-TIME
75,lebih,I-TIME
75,11,I-TIME
75,wib..,L-TIME
75,saat,O
75,itu,O
75,saya,O
75,menaiki,O
75,bus,O
75,lama,O
75,jurusan,O
75,pulogadung,U-LOCATION
75,berwarna,O
75,biru,O
75,",",O
75,dari,O
75,halte,B-LOCATION
75,harmoni,L-LOCATION
75,dan,O
75,berhenti,O
75,di,O
75,halte,B-LOCATION
75,senen..,L-LOCATION
75,saya,O
75,baru,O
75,sadar,O
75,kejadi,O
75,tersebut,O
75,",",O
75,setelah,O
75,saya,O
75,telah,O
75,turun,O
75,di,O
75,halte,B-LOCATION
75,senen,L-LOCATION
75,tetapi,O
75,busnya,O
75,telah,O
75,jalan,O
75,.,O
75,jadi,O
75,saya,O
75,sudah,O
75,tidak,O
75,bisa,O
75,mengejar,O
75,pencopet/pencurinya,O
75,lagi,O
75,.,O
75,namun,O
75,",",O
75,disini,O
75,saya,O
75,punya,O
75,saksi,O
75,seorang,O
75,bapak,O
75,pegawai,O
75,kantor,O
75,",",O
75,yang,O
75,pada,O
75,saat,O
75,itu,O
75,menyadari,O
75,dan,O
75,mengambil,O
75,foto,O
75,kejadian,O
75,sebelum,O
75,saya,O
75,dicopet,O
75,.,O
75,tapi,O
75,kenapa,O
75,bapak,O
75,saksi,O
75,ini,O
75,tidak,O
75,bertindak,O
75,kepada,O
75,saya,O
75,?,O
75,iya,O
75,karena,O
75,bapak,O
75,ini,O
75,juga,O
75,pernah,O
75,dicopet,O
75,sama,O
75,pencuri,O
75,yang,O
75,sama,O
75,dan,O
75,sebelumnya,O
75,sudah,O
75,dikode,O
75,keras,O
75,sama,O
75,pencopet,O
75,tersebut,O
75,agar,O
75,tidak,O
75,bertindak,O
75,sembarang,O
75,.,O
75,hal,O
75,ini,O
75,jelas,O
75,menunjukkan,O
75,bahwa,O
75,pencopet,O
75,tersebut,O
75,sudah,O
75,melakukan,O
75,tindakannya,O
75,berkali-kali,O
75,.,O
75,setelah,O
75,berhari-hari,O
75,",",O
75,saya,O
75,tetap,O
75,keep,O
75,contact,O
75,sama,O
75,bapaknya,O
75,.,O
75,dan,O
75,bapaknya,O
75,memberi,O
75,tahu,O
75,kepada,O
75,saya,O
75,kalau,O
75,sudah,O
75,ada,O
75,korban,O
75,lagi,O
75,seorang,B-DESC
75,ibu-ibu,I-DESC
75,yang,I-DESC
75,kecurian,I-DESC
75,hp,I-DESC
75,samsung,I-DESC
75,s5,L-DESC
75,",",O
75,seorang,O
75,bapak,O
75,kantoran,O
75,",",O
75,dan,O
75,seorang,O
75,turis,O
75,.,O
75,sudah,O
75,berapa,O
75,banyak,O
75,korban,O
75,dan,O
75,berapa,O
75,banyak,O
75,lagi,O
75,korban,O
75,yang,O
75,akan,O
75,ada,O
75,jika,O
75,pencopet,O
75,tersebut,O
75,di,O
75,biarkan,O
75,?,O
75,sangat,O
75,sedih,O
75,memang,O
75,rasanya,O
75,ketika,O
75,melihat,O
75,pencopet,O
75,yang,O
75,saya,O
75,tahu,O
75,masih,O
75,dengan,O
75,bebas,O
75,dapat,O
75,mencuri,O
75,hp-hp,O
75,para,O
75,korban,O
75,lainnya,O
75,.,O
75,kejadian,O
75,ini,O
75,sudah,O
75,lama,O
75,beberapa,O
75,minggu,O
75,.,O
75,jadi,O
75,dengan,O
75,laporan,O
75,ini,O
75,",",O
75,saya,O
75,meminta,O
75,kepada,O
75,pihak,O
75,kepolisian,O
75,dan,O
75,pihak,O
75,tj,O
75,serta,O
75,pihak,O
75,lainnya,O
75,yang,O
75,terkait,O
75,",",O
75,agar,O
75,dapat,O
75,dengan,O
75,tegas,O
75,menindaklanjuti,O
75,agar,O
75,tidak,O
75,ada,O
75,lagi,O
75,kasus,B-DESC
75,pencopetan,I-DESC
75,di,I-DESC
75,transjakarta,L-DESC
75,.,O
75,karena,O
75,bapak,O
75,yang,O
75,bersaksi,O
75,pernah,O
75,bilang,O
75,kepada,O
75,saya,O
75,",",O
75,kalau,O
75,beberapa,O
75,pencuri,O
75,pernah,O
75,ditangkap,O
75,dan,O
75,dibawa,O
75,ke,O
75,kantor,O
75,polisi,O
75,.,O
75,namun,O
75,pencuri,O
75,tersebut,O
75,tetap,O
75,dapat,O
75,lolos,O
75,karena,O
75,ada,O
75,bosnya,O
75,jadi,O
75,mohon,O
75,agar,O
75,diberantas,O
75,juga,O
75,sampai,O
75,dalangnya,O
75,.,O
75,mohon,O
75,tindak,O
75,lanjutnya,O
75,.,O
75,terima,O
75,kasih,O
75,.,O
76,kita,O
76,warga,O
76,desa,B-LOCATION
76,kadupandak,L-LOCATION
76,",",O
76,kecamatan,B-LOCATION
76,tambaksari,L-LOCATION
76,",",O
76,kabupaten,B-LOCATION
76,ciamis,L-LOCATION
76,sangat,O
76,membutuhkan,B-DESC
76,alat,I-DESC
76,transportasi,I-DESC
76,ambulans,L-DESC
76,dikarenakan,O
76,kami,O
76,berada,O
76,di,O
76,wilayah,O
76,perbatasan,O
76,jawa,B-LOCATION
76,barat,L-LOCATION
76,dan,O
76,jawa,B-LOCATION
76,tengah,L-LOCATION
76,untuk,O
76,menuju,O
76,rumah,O
76,sakit,O
76,tidak,O
76,ada,O
76,akses,O
76,kendaraan,O
76,dan,O
76,juga,O
76,untuk,O
76,membawa,O
76,jenazah,O
76,ke,O
76,pemakaman,O
76,pun,O
76,sama,O
76,dikarenakan,O
76,jarak,O
76,antara,O
76,pemukiman,O
76,dan,O
76,pemakaman,O
76,terlampau,O
76,jauh.terima,O
76,kasih,O
77,selamat,O
77,pagi,O
77,saya,O
77,mau,O
77,melaporkan,O
77,agar,O
77,pohon,O
77,didepan,O
77,rumah,O
77,saya,O
77,di,O
77,jalan,B-LOCATION
77,pondok,I-LOCATION
77,kopi,I-LOCATION
77,raya,L-LOCATION
77,blok,B-LOCATION
77,g2,I-LOCATION
77,no,I-LOCATION
77,3,L-LOCATION
77,agar,O
77,dipangkas,O
77,atau,O
77,didahani,O
77,karena,O
77,pohon,O
77,sudah,O
77,terlalu,O
77,tinggi,O
77,dan,O
77,dahannya,O
77,sudah,O
77,menutupi,O
77,hampir,O
77,setengah,O
77,rumah,O
77,saya,O
77,dan,O
77,juga,O
77,menghalangi,O
77,kabel,O
77,listrik.terutama,O
77,di,O
77,musim,O
77,penghujan,O
77,dan,O
77,angin,O
77,ini.takut,O
77,pohon,B-DESC
77,tumbang,I-DESC
77,dan,I-DESC
77,menimpa,I-DESC
77,rumah,L-DESC
77,.,O
77,terima,O
77,kasih,O
77,.,O
78,jawa,B-LOCATION
78,timur,L-LOCATION
78,#,O
78,kab.malang,U-LOCATION
78,#,O
78,#,O
78,faatihah,B-PERSON
78,nufah,I-PERSON
78,aqila,L-PERSON
78,+,O
78,fikri,B-PERSON
78,aditya,I-PERSON
78,ramadhan,L-PERSON
78,#,O
78,assalamualaikum,O
78,wrwb..mhn,O
78,ijin,O
78,",",O
78,anak,O
78,kami,O
78,siswa/wi,O
78,sd,O
78,kelas,O
78,6,O
78,dan,O
78,kelas,O
78,2,O
78,yang,O
78,terdampak,O
78,korban,O
78,likuifaksi,O
78,petobo,O
78,gempa,O
78,palu,O
78,28,B-TIME
78,september,I-TIME
78,2018,L-TIME
78,",",O
78,dapatkah,O
78,anak,O
78,kami,O
78,mendapat,O
78,bantuan,O
78,pip,O
78,kategori,O
78,dampak,O
78,bencana,O
78,alam.kami,O
78,mengucapkan,O
78,terimakAsih,O
78,atas,O
78,perhatiannya.hormat,O
78,kami,O
78,orang,O
78,tua,O
78,siswa/wi,O
79,yang,O
79,terhormat,O
79,.,O
79,kepolisian,O
79,ri,O
79,",",O
79,saya,O
79,ingin,O
79,melaporkan,O
79,mengenai,O
79,rawannya,O
79,masjid,O
79,istiqlal,O
79,selama,O
79,bulan,O
79,puasa,O
79,.,O
79,banyak,B-DESC
79,copet,I-DESC
79,yang,I-DESC
79,beraksi,L-DESC
79,karena,O
79,tidak,O
79,adanya,O
79,petugas,O
79,",",O
79,khususnya,O
79,di,O
79,pintu,O
79,al-fatah,O
79,.,O
79,salahsatu,O
79,pelaku,O
79,berciri-ciri,O
79,sebagai,O
79,berikut,O
79,:,O
79,umur,O
79,sekitar,O
79,50,O
79,tahun,O
79,",",O
79,cenderung,O
79,gemuk,O
79,",",O
79,jalan,O
79,tertatih-tatih,O
79,",",O
79,jika,O
79,sampai,O
79,bertatap,O
79,mata,O
79,dengan,O
79,pelaku,O
79,seolah,O
79,kita,O
79,lupa,O
79,terhadap,O
79,barang,O
79,bawaan,O
79,kita,O
79,",",O
79,biasanya,O
79,pelaku,O
79,tersebut,O
79,bertiga,O
79,.,O
79,para,O
79,pelaku,O
79,biasa,O
79,beroperasi,O
79,setelah,O
79,sholat,O
79,wajib,O
79,",",O
79,khususnya,O
79,pada,O
79,waktu,O
79,maghrib,O
79,.,O
79,mohon,O
79,ditindaklanjuti,O
79,.,O
79,terima,O
79,kasih,O
79,.,O
80,ada,B-DESC
80,tawuran,L-DESC
80,di,O
80,kaliabang,B-LOCATION
80,tengah,L-LOCATION
80,",",O
80,bekasi,B-LOCATION
80,utara,L-LOCATION
80,.,O
80,disini,O
80,memang,O
80,rawan,O
80,tawuran,O
80,.,O
80,barusan,B-TIME
80,jam,I-TIME
80,2.45,I-TIME
80,pagi,L-TIME
80,ada,B-DESC
80,tawuran,I-DESC
80,lagi,L-DESC
80,dan,O
80,untung,O
80,saja,O
80,ada,O
80,polisi,O
80,naik,O
80,motor,O
80,pakai,O
80,sirine,O
80,jadi,O
80,pergi,O
80,mereka,O
80,.,O
80,serem,O
80,sekali,O
80,.,O
80,tolong,O
80,dipantau,O
80,area,O
80,ini,O
80,karena,O
80,saya,O
80,takut,O
80,besok,O
80,besok,O
80,terjadi,O
80,lagi,O
80,karena,O
80,memang,O
80,sering,O
80,terjadi,O
80,.,O
80,sangat,O
80,meresahkan,O
80,masyarakat,O
80,.,O
80,terjadi,O
80,tanggal,O
80,12,B-TIME
80,mei,L-TIME
80,(,O
80,gatau,O
80,kenapa,O
80,di,O
80,tanggal,O
80,kejadian,O
80,gabisa,O
80,dipilih,O
80,12,B-TIME
80,mei,L-TIME
80,),O
81,yang,O
81,terhormat,O
81,.,O
81,pemerintah,O
81,provinsi,O
81,.,O
81,dki,B-LOCATION
81,jakarta,L-LOCATION
81,lapor,O
81,!,O
81,kali,O
81,kecil,O
81,yang,O
81,terletak,O
81,di,O
81,perbatasan,O
81,antara,O
81,jalan,B-LOCATION
81,.,I-LOCATION
81,lurus,I-LOCATION
81,gang,I-LOCATION
81,3,L-LOCATION
81,dan,O
81,gang,O
81,4,O
81,",",O
81,kebon,B-LOCATION
81,bawang,L-LOCATION
81,",",O
81,tanjung,B-LOCATION
81,priok,L-LOCATION
81,",",O
81,jakarta,B-LOCATION
81,utara,L-LOCATION
81,",",O
81,saat,O
81,ini,O
81,mampet,O
81,dan,O
81,menahan,O
81,sampah,O
81,serta,O
81,menimbulkan,O
81,bau,O
81,yang,O
81,tidak,O
81,sedap,O
81,",",O
81,karena,O
81,adanya,B-DESC
81,pohon,I-DESC
81,tumbang,L-DESC
81,di,O
81,tengah-tengah,O
81,kali,O
81,tersebut,O
81,.,O
81,terus,O
81,terang,O
81,saya,O
81,pribadi,O
81,tidak,O
81,mampu,O
81,untuk,O
81,mengangkat,O
81,pohon,O
81,tersebut,O
81,karena,O
81,posisi,O
81,kali,O
81,yang,O
81,tidak,O
81,ada,O
81,pijakan,O
81,jalan,O
81,untuk,O
81,membetulkan,O
81,.,O
81,selain,O
81,pohontumbang,O
81,tersebut,O
81,",",O
81,masih,O
81,banyak,O
81,pohon-pohon,O
81,lain,O
81,yang,O
81,tumbuh,O
81,membesar,O
81,di,O
81,antara,O
81,batu-batu,O
81,pondasi,O
81,rumah,O
81,yang,O
81,memang,O
81,posisinya,O
81,di,O
81,pinggir,O
81,kali,O
81,.,O
81,ingin,O
81,rasanya,O
81,membabat,O
81,pohon-pohon,O
81,yang,O
81,tumbuh,O
81,di,O
81,situ,O
81,karena,O
81,dapat,O
81,membuat,O
81,rumah,O
81,rusak,O
81,dan,O
81,retak-retak,O
81,",",O
81,tapi,O
81,sulit,O
81,dilakukan,O
81,dengan,O
81,kondisi,O
81,kali,O
81,seperti,O
81,itu,O
81,(,O
81,tidak,O
81,ada,O
81,akses,O
81,),O
81,.,O
81,mungkin,O
81,akan,O
81,lebih,O
81,bagus,O
81,jika,O
81,membuat,O
81,jalan,O
81,setapak,O
81,di,O
81,antara,O
81,kali,O
81,tersebut,O
81,agar,O
81,memudahkan,O
81,apabila,O
81,ada,O
81,kerja,O
81,bakti,O
81,dan,O
81,pengerukan,O
81,lahan,O
81,kotor,O
81,.,O
81,terima,O
81,kasih,O
82,yang,O
82,terhormat,O
82,.,O
82,pemerintah,O
82,provinsi,B-LOCATION
82,dki,I-LOCATION
82,jakarta,L-LOCATION
82,.,O
82,pagi,B-TIME
82,ini,L-TIME
82,saya,O
82,lihat,O
82,peghuni,O
82,yang,O
82,digusur,O
82,dikawasan,O
82,danau,O
82,ria,O
82,rio,O
82,(,O
82,mungkin,O
82,),O
82,tidur,O
82,dibawah,O
82,jalan,O
82,layang,O
82,perempatan,O
82,cempaka,O
82,mas,O
82,.,O
82,tolong,O
82,agar,O
82,dilakukan,O
82,tindakan,O
82,untuk,O
82,menghindari,O
82,terjadinya,O
82,hal-hal,O
82,yang,O
82,tidak,O
82,diinginkan,O
82,",",O
82,seperti,O
82,:,O
82,meminta-minta,O
82,atau,O
82,bahkan,O
82,tindakan,O
82,kekerasan,B-DESC
82,terhadap,I-DESC
82,pengguna,I-DESC
82,jalan,L-DESC
82,.,O
82,terima,O
82,kasih,O
83,mohon,O
83,bantuannya,O
83,terjadi,B-DESC
83,banjir,I-DESC
83,akibat,I-DESC
83,pasang,I-DESC
83,air,I-DESC
83,laut,L-DESC
83,di,O
83,kampung,B-LOCATION
83,kebon,I-LOCATION
83,besar,L-LOCATION
83,",",O
83,desa,B-LOCATION
83,kosambi,I-LOCATION
83,timur,L-LOCATION
83,",",O
83,kecamatan,B-LOCATION
83,kosambi,L-LOCATION
83,",",O
83,kabupaten,B-LOCATION
83,tangerang,L-LOCATION
83,",",O
83,kode,O
83,pos,O
83,15213,O
83,padahal,O
83,sebelumnya,O
83,tidak,O
83,pernah,O
83,terjadi,O
83,banjir,O
83,akibat,O
83,pasang,O
83,air,O
83,laut,O
83,",",O
83,jika,O
83,dibiarkan,O
83,akan,O
83,semakin,O
83,parah,O
83,.,O
83,mohon,O
83,diselidiki,O
83,apakah,O
83,hal,O
83,ini,O
83,terjadi,O
83,akibat,O
83,adanya,O
83,pembangunan,O
83,yang,O
83,sedang,O
83,berjalan,O
83,pesisir,O
83,laut,O
83,daerah,O
83,tersebut,O
83,.,O
83,mohon,O
83,segera,O
83,ditindaklanjuti,O
83,!,O
84,pohon,B-DESC
84,tumbang,L-DESC
84,di,O
84,jalan,B-LOCATION
84,raya,I-LOCATION
84,perjuangan,L-LOCATION
84,bekasi,B-LOCATION
84,utara,L-LOCATION
84,dekat,B-LOCATION
84,rumah,I-LOCATION
84,sakit,I-LOCATION
84,anna,I-LOCATION
84,medika,L-LOCATION
85,saya,O
85,memiliki,O
85,teman,O
85,",",O
85,dia,O
85,cerita,O
85,kepada,O
85,saya,O
85,bahwa,O
85,dia,O
85,sudah,O
85,diperkosa,U-DESC
85,",",O
85,diancam,B-DESC
85,dan,I-DESC
85,disiksa,I-DESC
85,dengan,I-DESC
85,kekerasan,I-DESC
85,fisik,L-DESC
85,",",O
85,sudah,O
85,berulang,O
85,',O
85,kali,O
85,tapi,O
85,dia,O
85,tidak,O
85,berani,O
85,melapor,O
85,karena,O
85,pelaku,O
85,merekam,O
85,aksinya,O
85,(,O
85,video,O
85,),O
85,saat,O
85,ia,O
85,(,O
85,korban,O
85,),O
85,diperkosa,B-DESC
85,dan,I-DESC
85,diancam,I-DESC
85,akan,I-DESC
85,disebarkan,L-DESC
85,",",O
85,bahkan,O
85,juga,O
85,ada,O
85,beberapa,O
85,kali,O
85,korban,O
85,mengajak,O
85,teman,O
85,',O
85,nya,O
85,untuk,O
85,ikut,O
85,serta,O
85,melecehkan,B-DESC
85,dan,I-DESC
85,memperkosa,I-DESC
85,teman,I-DESC
85,saya,L-DESC
85,tersebut,O
85,.,O
85,hingga,O
85,saat,O
85,ini,O
85,hp,O
85,korban,O
85,disadap,O
85,dan,O
85,kondisi,O
85,korban,O
85,saat,O
85,ini,O
85,trauma,O
85,",",O
85,sampai,O
85,saat,O
85,ini,O
85,terpaksa,O
85,terus,O
85,',O
85,an,O
85,mengikuti,O
85,kemauan,O
85,pelaku,O
85,.,O
85,saya,O
85,selaku,O
85,teman,O
85,dekat,O
85,korban,O
85,juga,O
85,sempat,O
85,bingung,O
85,melaporkan,O
85,hal,O
85,ini,O
85,karena,O
85,pelaku,O
85,memiliki,O
85,rekaman,O
85,(,O
85,video,O
85,),O
85,saat,O
85,teman,O
85,saya,O
85,(,O
85,korban,O
85,),O
85,di,O
85,lecehkan,O
85,.,O
85,hingga,O
85,sampai,O
85,saat,O
85,ini,O
85,saya,O
85,menuliskan,O
85,laporan,O
85,ini,O
85,",",O
85,tapi,O
85,saya,O
85,yakin,O
85,bila,O
85,memang,O
85,pihak,O
85,berwajib,O
85,bisa,O
85,merespon,O
85,hal,O
85,ini,O
85,.,O
85,saya,O
85,sangat,O
85,berterima,O
85,kasih,O
85,dan,O
85,juga,O
85,agar,O
85,kondisi,O
85,/,O
85,keselamatan,O
85,teman,O
85,saya,O
85,juga,O
85,bisa,O
85,lebih,O
85,baik,O
85,/,O
85,aman,O
85,tanpa,O
85,ancaman,O
85,lagi,O
85,.,O
86,kepada,O
86,yang,O
86,terhormat,O
86,.,O
86,ibu,O
86,menteri,O
86,sosial,O
86,republik,O
86,indonesia,O
86,",",O
86,mohon,O
86,pendaftaran,O
86,penyandang,O
86,disabilitas,O
86,melalui,O
86,sistem,O
86,online,O
86,segera,O
86,diterapkan,O
86,",",O
86,yang,O
86,di,O
86,dalamnya,O
86,di,O
86,sediakan,O
86,kolom,O
86,uraian,O
86,mengapa,O
86,disabilitas,O
86,itu,O
86,terjadi,O
86,",",O
86,karena,O
86,mobilitas,O
86,untuk,O
86,penyandang,O
86,disabilitas,O
86,untuk,O
86,datang,O
86,ke,O
86,dinas-dinas,O
86,atau,O
86,ke,O
86,kantor,O
86,pemerintahan,O
86,terkait,O
86,sangatlah,O
86,sulit,O
86,terkait,O
86,medan,O
86,dan,O
86,kemampuan,O
86,finansial,O
86,serta,O
86,bahaya,O
86,virus,O
86,di,O
86,tengah,O
86,pandemi,O
86,ini,O
86,",",O
86,dan,O
86,pasti,O
86,sangatlah,O
86,banyak,O
86,penyandang,O
86,disabilitas,O
86,yang,O
86,sangat,O
86,segera,O
86,memerlukan,O
86,bantuan,O
86,dari,O
86,pendataan,O
86,.,O
86,dan,O
86,mohon,O
86,kepada,O
86,yang,O
86,terhormat,O
86,.,O
86,ibu,O
86,menteri,O
86,sosial,O
86,u.p,O
86,.,O
86,yang,O
86,terhormat,O
86,.,O
86,presiden,O
86,republik,O
86,indonesia,O
86,memperhatikan,O
86,setiap,O
86,saat,O
86,kepada,O
86,penyandang,O
86,disabilitas,O
86,seperti,O
86,(,O
86,tunda,O
86,daksa,O
86,),O
86,yang,O
86,di,O
86,akibatkan,O
86,oleh,O
86,sistem,O
86,atau,O
86,korban,O
86,dari,O
86,suatu,O
86,institusi,O
86,(,O
86,terutama,O
86,institusi,O
86,negara,O
86,baik,O
86,itu,O
86,militer,O
86,dan,O
86,sejenis,O
86,),O
86,bagaimana,O
86,kesejahteraan,O
86,yang,O
86,mencukupi,O
86,penyandang,O
86,disabilitas,O
86,dan,O
86,keluarganya,O
86,untuk,O
86,melanjutkan,O
86,hidup,O
86,.,O
86,dan,O
86,kepada,O
86,yang,O
86,terhormat,O
86,.,O
86,ibu,O
86,menteri,O
86,ketenagakerjaan,O
86,mohon,O
86,kiranya,O
86,ditetapkan,O
86,suatu,O
86,aturan,O
86,bahwa,O
86,satu,O
86,perusahaan,O
86,wajib,O
86,menerima,O
86,minimal,O
86,3,O
86,(,O
86,tiga,O
86,),O
86,orang,O
86,penyandang,O
86,disabilitas,O
86,dan,O
86,setiap,O
86,perusahaan,O
86,yang,O
86,memiliki,O
86,modal,O
86,kekayaan,O
86,mulai,O
86,dari,O
86,rp.500juta,O
86,ke,O
86,atas,O
86,wajib,O
86,memberikan,O
86,fasilitas,O
86,akses,O
86,",",O
86,fasilitas,O
86,mobilisasi,O
86,",",O
86,tunjangan,O
86,disabilitas,O
86,",",O
86,fasilitas,O
86,transportasi,O
86,untuk,O
86,penyandang,O
86,disabilitas,O
86,",",O
86,upah,O
86,bagi,O
86,penyandang,O
86,disabilitas,O
86,yang,O
86,mencukupi,O
86,untuk,O
86,pulang,O
86,dan,O
86,pergi,O
86,ke,O
86,tempat,O
86,kerja,O
86,",",O
86,kesejahteraan,O
86,yang,O
86,memadai,O
86,bagi,O
86,keluarga,O
86,penyandang,O
86,disabilitas,O
86,",",O
86,mengingat,O
86,banyak,O
86,sekali,O
86,penyandang,O
86,disabilitas,O
86,yang,O
86,tidak,O
86,terserap,O
86,tenaga,O
86,kerjanya,O
86,hingga,O
86,detik,O
86,ini,O
86,.,O
86,dan,O
86,kepada,O
86,yang,O
86,terhormat,O
86,.,O
86,bapak,O
86,menteri,O
86,p.u,O
86,.,O
86,mohon,O
86,disetiap,O
86,ruang,O
86,publik,O
86,disediakan,O
86,sarana,O
86,untuk,O
86,penyandang,O
86,disabilitas,O
86,.,O
86,demikian,O
86,sedikit,O
86,usulan,O
86,yang,O
86,sangat,O
86,berarti,O
86,bagi,O
86,para,O
86,penyandang,O
86,disabilitas,O
86,dan,O
86,sangat,O
86,ditunggu,O
86,segera,O
86,realisasinya,O
86,.,O
86,hormat,O
86,saya,O
86,",",O
86,dari,O
86,penyandang,O
86,disabilitas,O
86,korban,B-DESC
86,kekerasan,I-DESC
86,salah,I-DESC
86,satu,I-DESC
86,institusi,I-DESC
86,negara,L-DESC
86,.,O
87,jalan,B-DESC
87,macet,I-DESC
87,sukorjo,I-DESC
87,weleri,I-DESC
87,...,I-DESC
87,gara,I-DESC
87,gara,I-DESC
87,pohon,I-DESC
87,tumbang,L-DESC
88,mohon,O
88,untuk,O
88,di,O
88,tindak,O
88,lanjuti,O
88,",",O
88,banyak,O
88,sekali,O
88,tempat,O
88,hiburan,O
88,malam,O
88,di,O
88,wilayah,B-LOCATION
88,tegal,L-LOCATION
88,kota,O
88,dan,O
88,kabupaten,O
88,yang,O
88,mempekerjakan,B-DESC
88,anak,I-DESC
88,perempuan,I-DESC
88,dibawah,I-DESC
88,umur,L-DESC
88,18,O
88,tahun,O
88,.,O
88,yang,O
88,saya,O
88,temui,O
88,langsung,O
88,ada,O
88,di,O
88,daerah,O
88,tegal,B-LOCATION
88,kota,L-LOCATION
88,",",O
88,di,O
88,hollywood,B-LOCATION
88,karaoke,L-LOCATION
88,",",O
88,deretan,B-LOCATION
88,rumah,I-LOCATION
88,toko,I-LOCATION
88,nirmala,L-LOCATION
88,.,O
88,standart,O
88,kesehatan,O
88,nyaris,O
88,tidak,O
88,ada,O
88,.,O
88,mohon,O
88,agar,O
88,ditertibkan,O
88,dan,O
88,di,O
88,fasilitasi,O
88,agar,O
88,mereka,O
88,dapat,O
88,kembali,O
88,ke,O
88,sekolah,O
88,dan,O
88,terhindar,O
88,dari,O
88,ancaman,B-DESC
88,kekerasan,I-DESC
88,seksual,L-DESC
88,.,O
88,terima,O
88,kasih,O
88,atas,O
88,kepeduliannya,O
88,.,O
89,saya,O
89,mohon,O
89,dengan,O
89,sangat,O
89,pada,O
89,pemerintah,O
89,provinsi,B-LOCATION
89,banten,L-LOCATION
89,khususnya,O
89,pemerintah,O
89,daerah,O
89,kabupaten,B-LOCATION
89,tangerang,L-LOCATION
89,bahwa,O
89,terjadi,B-DESC
89,banjir,I-DESC
89,akibat,I-DESC
89,pasang,I-DESC
89,air,I-DESC
89,laut,L-DESC
89,di,O
89,wilayah,O
89,kampung,B-LOCATION
89,.,I-LOCATION
89,kebon,I-LOCATION
89,besar,L-LOCATION
89,",",O
89,desa,B-LOCATION
89,kosambi,I-LOCATION
89,timur,L-LOCATION
89,",",O
89,kecamatan,B-LOCATION
89,kosambi,L-LOCATION
89,",",O
89,kabupaten,B-LOCATION
89,tangerang,L-LOCATION
89,kode,O
89,pos,O
89,15213,O
89,mohon,O
89,untuk,O
89,di,O
89,cek,O
89,ke,O
89,lokasi,O
89,",",O
89,mengingat,O
89,dilaporan,O
89,sebelumnya,O
89,dinas,O
89,terkait,O
89,melakukan,O
89,pengecekan,O
89,di,O
89,kali,O
89,perancis,O
89,dan,O
89,dadap,O
89,",",O
89,padahal,O
89,berbeda,O
89,saluran,O
89,airnya,O
89,",",O
89,dan,O
89,kampung,B-LOCATION
89,kebon,I-LOCATION
89,besar,L-LOCATION
89,jauh,O
89,dari,O
89,kali,O
89,perancis..,O
89,mohon,O
89,dengan,O
89,sangat,O
89,di,O
89,survey,O
89,ke,O
89,lokasi,O
89,agar,O
89,dapat,O
89,melakukan,O
89,tindakan-tindakan,O
89,sesuai,O
89,sop,O
89,mengingat,O
89,ada,O
89,pembangunan,O
89,dan,O
89,pergudangan,O
89,disekitarnya,O
89,.,O
89,mohon,O
89,dengan,O
89,sangaat,O
89,sangatt,O
89,bantuannya,O
89,",",O
89,mohon,O
89,sekali,O
89,bapak/ibu,O
89,.,O
90,22,B-TIME
90,oktober,I-TIME
90,2019,L-TIME
90,kepada,O
90,yang,O
90,terhormat,O
90,.,O
90,bapak,O
90,bupati,O
90,deli,B-LOCATION
90,serdang,L-LOCATION
90,lapor,O
90,pak,O
90,disekitar,O
90,tempat,O
90,tinggal,O
90,saya,O
90,di,O
90,sekitaran,O
90,tanjung,B-LOCATION
90,gusta,L-LOCATION
90,banyak,O
90,sekali,O
90,dari,O
90,mulai,O
90,anak,O
90,smp,O
90,bahkan,O
